ID,Order Date,Class,Region,Sub-Category,Sales
8889,01/12/2018,Стандарт,Калиниград,Furnishings,33964.54
9278,01/12/2018,Стандарт,Владивосток,Labels,34444.85
9279,01/12/2018,Стандарт,Владивосток,Binders,42561.6
9280,01/12/2018,Стандарт,Владивосток,Chairs,43199.88
880,30/11/2018,Второй класс,Владивосток,Binders,9032.526
881,30/11/2018,Второй класс,Владивосток,Chairs,13831.93
956,30/11/2018,Стандарт,Москва,Storage,39022.39
1604,30/11/2018,Стандарт,Владивосток,Art,21574.49
3070,30/11/2018,Same Day,Владивосток,Appliances,9048.959
3779,30/11/2018,Второй класс,Москва,Phones,18228.78
3899,30/11/2018,Стандарт,Урал,Fasteners,16498.85
5066,30/11/2018,Стандарт,Москва,Accessories,10058.68
5067,30/11/2018,Стандарт,Москва,Tables,42200.28
5585,30/11/2018,Стандарт,Владивосток,Storage,40099.91
5586,30/11/2018,Стандарт,Владивосток,Phones,43507.06
5587,30/11/2018,Стандарт,Владивосток,Storage,30530.22
6300,30/11/2018,Первый класс,Калиниград,Furnishings,43791.34
6936,30/11/2018,Второй класс,Урал,Accessories,35646.6
9289,30/11/2018,Первый класс,Владивосток,Chairs,18829.67
7390,29/11/2018,Стандарт,Москва,Chairs,17484.27
7391,29/11/2018,Стандарт,Москва,Furnishings,4032.11
948,28/11/2018,Стандарт,Владивосток,Furnishings,30548.71
949,28/11/2018,Стандарт,Владивосток,Furnishings,19621.19
950,28/11/2018,Стандарт,Владивосток,Tables,35593.99
951,28/11/2018,Стандарт,Владивосток,Paper,6211.638
952,28/11/2018,Стандарт,Владивосток,Paper,26423.41
1928,28/11/2018,Первый класс,Калиниград,Paper,8893.448
2661,28/11/2018,Стандарт,Владивосток,Phones,3731.16
2662,28/11/2018,Стандарт,Владивосток,Envelopes,-30294.082000000002
4246,28/11/2018,Стандарт,Владивосток,Art,29783.76
4247,28/11/2018,Стандарт,Владивосток,Furnishings,1764.229
4248,28/11/2018,Стандарт,Владивосток,Furnishings,19020.28
9743,28/11/2018,Стандарт,Калиниград,Labels,63810.96
914,27/11/2018,Первый класс,Урал,Furnishings,36240.71
915,27/11/2018,Первый класс,Урал,Accessories,1407.789
1935,27/11/2018,Стандарт,Калиниград,Paper,7713.434
1936,27/11/2018,Стандарт,Калиниград,Accessories,40780.68
2676,27/11/2018,Стандарт,Москва,Art,26406.71
2677,27/11/2018,Стандарт,Москва,Appliances,19921.62
4949,27/11/2018,Стандарт,Калиниград,Binders,2636.315
4950,27/11/2018,Стандарт,Калиниград,Furnishings,37828.29
5838,27/11/2018,Стандарт,Калиниград,Phones,29747.9
6638,27/11/2018,Второй класс,Владивосток,Art,27859.37
6639,27/11/2018,Второй класс,Владивосток,Binders,28270.22
7557,27/11/2018,Стандарт,Урал,Paper,26523.27
7558,27/11/2018,Стандарт,Урал,Binders,35264.62
511,26/11/2018,Первый класс,Урал,Furnishings,9370.279
512,26/11/2018,Первый класс,Урал,Accessories,4887.543
1431,26/11/2018,Стандарт,Владивосток,Phones,12805.01
1570,26/11/2018,Стандарт,Москва,Art,24622.4
3630,26/11/2018,Стандарт,Владивосток,Appliances,40775.32
3631,26/11/2018,Стандарт,Владивосток,Appliances,18470.26
3853,26/11/2018,Первый класс,Урал,Binders,32609.48
5134,26/11/2018,Стандарт,Владивосток,Appliances,30138.35
5135,26/11/2018,Стандарт,Владивосток,Binders,33002.2
7132,26/11/2018,Стандарт,Урал,Tables,58757.7
7133,26/11/2018,Стандарт,Урал,Phones,26043.21
7134,26/11/2018,Стандарт,Урал,Furnishings,35421.88
7135,26/11/2018,Стандарт,Урал,Phones,23942.14
7136,26/11/2018,Стандарт,Урал,Chairs,39774.83
7320,26/11/2018,Второй класс,Владивосток,Phones,19580.77
7321,26/11/2018,Второй класс,Владивосток,Furnishings,39266.97
3848,25/11/2018,Второй класс,Урал,Storage,7766.817
5080,25/11/2018,Стандарт,Калиниград,Bookcases,25615.52
5081,25/11/2018,Стандарт,Калиниград,Storage,7282.939
6319,25/11/2018,Второй класс,Калиниград,Phones,27658.04
6320,25/11/2018,Второй класс,Калиниград,Paper,13070.17
6979,25/11/2018,Второй класс,Москва,Paper,5802.014
8661,25/11/2018,Стандарт,Москва,Bookcases,42213.19
8684,25/11/2018,Стандарт,Калиниград,Art,19968.27
8959,25/11/2018,Стандарт,Урал,Phones,28878.19
8960,25/11/2018,Стандарт,Урал,Appliances,20588.4
8961,25/11/2018,Стандарт,Урал,Chairs,11074.06
8962,25/11/2018,Стандарт,Урал,Art,25581.44
9463,25/11/2018,Второй класс,Москва,Chairs,17379.03
554,24/11/2018,Стандарт,Урал,Fasteners,4163.636
1492,24/11/2018,Стандарт,Владивосток,Paper,5907.917
1493,24/11/2018,Стандарт,Владивосток,Chairs,8235.606
2593,24/11/2018,Второй класс,Москва,Phones,5871.068
2594,24/11/2018,Второй класс,Москва,Binders,19805.05
3590,24/11/2018,Стандарт,Москва,Binders,23874.39
3591,24/11/2018,Стандарт,Москва,Storage,41965.19
4349,24/11/2018,Второй класс,Калиниград,Binders,6876.093
4350,24/11/2018,Второй класс,Калиниград,Storage,14944.5
4355,24/11/2018,Второй класс,Москва,Binders,39611.59
4467,24/11/2018,Стандарт,Владивосток,Art,20657.49
4468,24/11/2018,Стандарт,Владивосток,Envelopes,40867.66
4469,24/11/2018,Стандарт,Владивосток,Bookcases,9990.368
4470,24/11/2018,Стандарт,Владивосток,Paper,57754.56
4765,24/11/2018,Первый класс,Калиниград,Art,21798.11
4870,24/11/2018,Стандарт,Владивосток,Phones,40992.89
4871,24/11/2018,Стандарт,Владивосток,Paper,4289.039
8117,24/11/2018,Same Day,Урал,Storage,22564.5
9123,24/11/2018,Same Day,Калиниград,Paper,23030.56
9217,24/11/2018,Стандарт,Урал,Appliances,1905.539
9265,24/11/2018,Стандарт,Москва,Binders,25459.8
9266,24/11/2018,Стандарт,Москва,Envelopes,1594.475
9746,24/11/2018,Same Day,Калиниград,Tables,41443.78
9747,24/11/2018,Same Day,Калиниград,Tables,27535.64
107,23/11/2018,Стандарт,Москва,Accessories,8848.491
108,23/11/2018,Стандарт,Москва,Phones,21188.95
109,23/11/2018,Стандарт,Москва,Art,5148.524
426,23/11/2018,Второй класс,Урал,Furnishings,16362.35
427,23/11/2018,Второй класс,Урал,Binders,26972.79
3381,23/11/2018,Первый класс,Владивосток,Furnishings,33620.42
3554,23/11/2018,Второй класс,Владивосток,Binders,26062.89
4773,23/11/2018,Стандарт,Урал,Furnishings,10387.56
4774,23/11/2018,Стандарт,Урал,Labels,42305.52
4775,23/11/2018,Стандарт,Урал,Phones,44864.4
6303,23/11/2018,Стандарт,Урал,Phones,9828.288
8428,23/11/2018,Первый класс,Урал,Supplies,36240.59
8801,23/11/2018,Стандарт,Урал,Paper,34669.4
8975,23/11/2018,Первый класс,Урал,Paper,-36609.11
8976,23/11/2018,Первый класс,Урал,Paper,-10932.27
8977,23/11/2018,Первый класс,Урал,Tables,16819.28
8978,23/11/2018,Первый класс,Урал,Binders,18766.57
3723,22/11/2018,Стандарт,Урал,Art,30173.24
1874,21/11/2018,Стандарт,Калиниград,Tables,35797.8
2213,21/11/2018,Стандарт,Владивосток,Furnishings,23485.93
2243,21/11/2018,Стандарт,Калиниград,Storage,37269.81
2244,21/11/2018,Стандарт,Калиниград,Art,24123.73
2245,21/11/2018,Стандарт,Калиниград,Fasteners,3780.6200000000026
2246,21/11/2018,Стандарт,Калиниград,Appliances,17261.19
2247,21/11/2018,Стандарт,Калиниград,Phones,22124.3
4011,21/11/2018,Первый класс,Владивосток,Paper,1894.594
4012,21/11/2018,Первый класс,Владивосток,Storage,7756.038
6147,21/11/2018,Стандарт,Калиниград,Art,8077.72
6148,21/11/2018,Стандарт,Калиниград,Binders,28539.38
6363,21/11/2018,Стандарт,Калиниград,Binders,36253.92
6364,21/11/2018,Стандарт,Калиниград,Machines,20772.84
6365,21/11/2018,Стандарт,Калиниград,Paper,23686.76
9039,21/11/2018,Same Day,Урал,Phones,28759.87
560,20/11/2018,Второй класс,Калиниград,Furnishings,21039.27
561,20/11/2018,Второй класс,Калиниград,Binders,16646.76
1039,20/11/2018,Первый класс,Москва,Art,20899.41
1040,20/11/2018,Первый класс,Москва,Art,26159.5
1813,20/11/2018,Стандарт,Владивосток,Furnishings,33292.04
1814,20/11/2018,Стандарт,Владивосток,Furnishings,19355.43
2072,20/11/2018,Стандарт,Калиниград,Chairs,28409.08
2782,20/11/2018,Стандарт,Урал,Art,12669.1
4389,20/11/2018,Первый класс,Владивосток,Paper,34596.85
4390,20/11/2018,Первый класс,Владивосток,Bookcases,19381.32
4391,20/11/2018,Первый класс,Владивосток,Phones,11519.59
4392,20/11/2018,Первый класс,Владивосток,Art,7029.653
4753,20/11/2018,Стандарт,Москва,Chairs,30198.99
4841,20/11/2018,Стандарт,Москва,Furnishings,44549.55
7927,20/11/2018,Второй класс,Владивосток,Accessories,17196.04
7928,20/11/2018,Второй класс,Владивосток,Phones,16502.41
7929,20/11/2018,Второй класс,Владивосток,Furnishings,44983.68
304,19/11/2018,Стандарт,Урал,Tables,37411.15
547,19/11/2018,Первый класс,Владивосток,Binders,44688.49
548,19/11/2018,Первый класс,Владивосток,Paper,29897.67
1479,19/11/2018,Первый класс,Калиниград,Phones,39797.43
1598,19/11/2018,Второй класс,Урал,Paper,32002.27
1599,19/11/2018,Второй класс,Урал,Supplies,6438.021
1600,19/11/2018,Второй класс,Урал,Art,19413.95
1601,19/11/2018,Второй класс,Урал,Furnishings,11474.02
2151,19/11/2018,Стандарт,Урал,Chairs,27100.95
2172,19/11/2018,Стандарт,Урал,Chairs,20521.42
2552,19/11/2018,Стандарт,Москва,Furnishings,10425.74
2553,19/11/2018,Стандарт,Москва,Binders,43085.1
2944,19/11/2018,Стандарт,Калиниград,Storage,24993.02
2945,19/11/2018,Стандарт,Калиниград,Furnishings,5671.949
3443,19/11/2018,Стандарт,Владивосток,Envelopes,20523.38
3444,19/11/2018,Стандарт,Владивосток,Appliances,32432.75
3615,19/11/2018,Первый класс,Урал,Tables,17194.84
3616,19/11/2018,Первый класс,Урал,Art,-24756.25
4138,19/11/2018,Стандарт,Москва,Fasteners,38298.89
5309,19/11/2018,Первый класс,Урал,Chairs,-11450.07
5310,19/11/2018,Первый класс,Урал,Art,15291.62
5311,19/11/2018,Первый класс,Урал,Binders,18553.87
5594,19/11/2018,Стандарт,Владивосток,Binders,9806.229
5925,19/11/2018,Второй класс,Москва,Art,35716.31
6950,19/11/2018,Same Day,Владивосток,Binders,31551.14
6951,19/11/2018,Same Day,Владивосток,Tables,7039.011
1653,18/11/2018,Первый класс,Калиниград,Storage,18795.33
1654,18/11/2018,Первый класс,Калиниград,Accessories,24876.15
1655,18/11/2018,Первый класс,Калиниград,Fasteners,28284.79
1656,18/11/2018,Первый класс,Калиниград,Binders,31302.95
1657,18/11/2018,Первый класс,Калиниград,Storage,3549.172
2044,18/11/2018,Стандарт,Владивосток,Art,32621.41
2930,18/11/2018,Стандарт,Урал,Furnishings,3394.292
3946,18/11/2018,Стандарт,Москва,Paper,66280.74
3947,18/11/2018,Стандарт,Москва,Supplies,35002.05
5750,18/11/2018,Стандарт,Владивосток,Phones,15658.86
7962,18/11/2018,Второй класс,Москва,Storage,25309.18
7963,18/11/2018,Второй класс,Москва,Binders,15646.0
7964,18/11/2018,Второй класс,Москва,Appliances,43551.14
7965,18/11/2018,Второй класс,Москва,Paper,36263.52
7966,18/11/2018,Второй класс,Москва,Paper,37253.72
8110,18/11/2018,Стандарт,Урал,Envelopes,31333.32
