user_id,acq_channel,transactions
2f6f14_17295,SenseAds,55
-af776803351,BrainPlus,63
fb7_67885f7_,SenseAds,55
db3544-1c6d-,BrainPlus,57
441dcda2-b4-,GameAds,52
7-5b8849fa_-,GameAds,54
00ac0f1db988,SenseAds,54
10295d43ff--,JetAds,30
dcc397d9d0f-,BrainPlus,62
95bf0fc_bb6c,BrainPlus,45
-44_8a48cb6f,GameAds,54
b6_47c6c665b,BrainPlus,50
8c00c1__cc6_,BrainPlus,54
f521afbbc___,GameAds,47
9-ff1b04--6a,BrainPlus,48
dfb-862927fa,SenseAds,71
9d4-98a91844,JetAds,48
-7ff2970a434,JetAds,47
23-999826a8a,JetAds,42
a47c1fa4b23c,JetAds,66
32686858b94a,JetAds,39
-9c078133563,JetAds,61
fa83011c8d4d,BrainPlus,39
4a6-cc3abb0a,BrainPlus,55
ba5-d64df_94,BrainPlus,32
594a8_a278af,SenseAds,67
9d4ad29786-c,BrainPlus,25
2ac535f8d517,SenseAds,51
db80963-b-b5,SenseAds,41
f--f5a_3f_86,GameAds,43
05a_8b664248,JetAds,67
7912_b989_80,BrainPlus,83
_498c8a10_ac,JetAds,59
f272dbc4fc3c,GameAds,15
46-8da2444bb,JetAds,34
2f6f14_17295,GameAds,49
90f5aaa4fa-6,GameAds,57
_6794_0a75f_,SenseAds,77
7d0db8a9f684,JetAds,68
22d86-c7d6aa,SenseAds,57
896310a4f1f4,SenseAds,49
24912f1b1_32,JetAds,43
00ac0f1db988,SenseAds,31
f0b3d89738c5,JetAds,41
31248636f11_,BrainPlus,68
2973a597c8_4,GameAds,45
5d67c38fbb-d,BrainPlus,39
05bf12d1c9f_,BrainPlus,48
-7_c81766c1a,SenseAds,35
89-044877863,SenseAds,82
513_16ad5-3_,GameAds,65
8c00c1__cc6_,JetAds,35
d12942_09c3-,SenseAds,32
-d258b13fa48,BrainPlus,40
d21bfd_20_57,BrainPlus,63
9f23fbc5008_,GameAds,12
23-999826a8a,JetAds,52
31fb6427c811,SenseAds,74
a47c1fa4b23c,SenseAds,45
b8739-8_bf34,BrainPlus,48
fa83011c8d4d,SenseAds,70
2a279_51c-8-,SenseAds,47
1fb14389d14_,SenseAds,32
da__3ff7a-b0,GameAds,44
594a8_a278af,GameAds,75
bc3bdddb397b,JetAds,32
c4887_9b9_40,SenseAds,57
2ac535f8d517,SenseAds,70
7912_b989_80,BrainPlus,38
48057_b8c_52,BrainPlus,49
7f2911fa5f3_,GameAds,66
1ddadfa6_2a6,GameAds,55
f272dbc4fc3c,SenseAds,54
f-d4-9c1799c,GameAds,45
_6794_0a75f_,GameAds,62
7d0db8a9f684,GameAds,44
8fd-9_d_-54b,JetAds,72
447438_4188d,JetAds,62
a4_b40f--a9c,BrainPlus,50
7b_85297a61a,GameAds,45
_1b743_93c64,BrainPlus,41
a83c5143b2c2,GameAds,55
8-aa12ca96-c,JetAds,32
_683720d043_,GameAds,37
513_16ad5-3_,SenseAds,37
2a62ca8ba89d,SenseAds,54
085d96_0_0f9,BrainPlus,70
330-b3844a29,JetAds,80
23-999826a8a,BrainPlus,39
_060bcc17dc8,SenseAds,66
0a6-61_aadb6,SenseAds,45
ccbcf9362-5_,JetAds,64
3f30bcdac3_c,JetAds,0
2ac535f8d517,GameAds,82
db80963-b-b5,SenseAds,68
1ddadfa6_2a6,JetAds,55
-c60-5b0b0d_,SenseAds,91
8d6bc1f0_06d,GameAds,48
-af776803351,JetAds,41
a6f817_3543b,GameAds,32
f9b451b08c60,BrainPlus,49
3c6_dfc_373c,GameAds,56
f7c5cf6c2122,GameAds,82
4fffdd-308bc,BrainPlus,61
7f6cb7dc4a30,GameAds,25
09-10947f8b2,JetAds,0
af_b64badc-7,BrainPlus,49
18_5c6-6c_-0,BrainPlus,55
6af0b0c991d_,BrainPlus,49
1d9-dc_9a76a,JetAds,48
896310a4f1f4,JetAds,46
9b_1c5-7_927,JetAds,30
00ac0f1db988,JetAds,45
21_8-75363df,GameAds,43
0_a6f5c114a1,BrainPlus,47
88302-_935ca,JetAds,64
513_16ad5-3_,BrainPlus,51
3-_dc-bbf_2_,JetAds,43
3526-6_-4_bb,BrainPlus,39
d21bfd_20_57,JetAds,42
cbf-a_cad2fc,JetAds,64
22d1f9dc13c9,GameAds,64
2a279_51c-8-,BrainPlus,31
8-31f08cf36d,JetAds,41
0a6-61_aadb6,SenseAds,35
5f970b6054f-,BrainPlus,35
594a8_a278af,SenseAds,40
9d4ad29786-c,GameAds,62
-173-f-9d5_3,BrainPlus,37
3-f743bcf27d,GameAds,54
-c60-5b0b0d_,GameAds,62
fb7_67885f7_,JetAds,39
a6f817_3543b,JetAds,51
_73567811f6-,GameAds,40
447438_4188d,BrainPlus,49
18_5c6-6c_-0,GameAds,47
330_a5401a49,SenseAds,38
d136b8b7cac9,BrainPlus,13
026205b8b_-d,BrainPlus,42
0-b517c--93f,JetAds,26
6-3856560ac-,SenseAds,53
1c8_183871_b,BrainPlus,56
_33dbb58c21d,JetAds,54
660fd44a79c3,BrainPlus,64
a83c5143b2c2,SenseAds,25
388_d6_88c1-,JetAds,48
-7_c81766c1a,SenseAds,64
-77-67fa-b-b,BrainPlus,37
74-fd4_fa7da,GameAds,32
afc52207a70_,JetAds,27
db80963-b-b5,SenseAds,61
-adb4d_d4-a7,JetAds,52
48057_b8c_52,SenseAds,70
bf9d19_85_95,SenseAds,54
36caf88833c7,SenseAds,52
68cda985cc8d,BrainPlus,65
f272dbc4fc3c,BrainPlus,43
_3_bcc2b1d51,SenseAds,38
7-5b8849fa_-,JetAds,46
3-4bc_b2_75-,GameAds,44
92_087a6_d29,GameAds,83
4fffdd-308bc,BrainPlus,67
af_b64badc-7,GameAds,48
432d2-96-98b,SenseAds,45
026205b8b_-d,JetAds,68
1b85_fa4_4aa,BrainPlus,57
ab4a012bff02,SenseAds,63
30-1880_1b56,SenseAds,61
-c-61c13286-,BrainPlus,45
_f91303566d1,JetAds,52
896310a4f1f4,JetAds,47
5a64c7-6f410,BrainPlus,64
8-aa12ca96-c,SenseAds,53
2a62ca8ba89d,JetAds,55
-d258b13fa48,GameAds,48
9-ff1b04--6a,JetAds,67
23-999826a8a,BrainPlus,22
da__3ff7a-b0,BrainPlus,56
dc3cbab6ff93,BrainPlus,55
3_3407d2aa73,JetAds,64
1ddadfa6_2a6,JetAds,33
-f81488a1251,JetAds,61
19f50b0d2_d_,GameAds,48
46_28-963_5d,BrainPlus,46
3b3b5af_6a_9,BrainPlus,67
4fffdd-308bc,SenseAds,61
8fd-9_d_-54b,BrainPlus,62
7f6cb7dc4a30,GameAds,75
026205b8b_-d,BrainPlus,53
6239c335b8a7,GameAds,52
dd1_08c5_8f2,SenseAds,50
c50ff-_6da9c,GameAds,38
ab4a012bff02,SenseAds,52
_f91303566d1,BrainPlus,68
9--b35077930,SenseAds,57
b7756b5_28d-,SenseAds,35
abf-a-698ca7,GameAds,37
ff4a2625a39-,JetAds,65
011--0dd5d5_,JetAds,29
a477_3a6-00b,JetAds,31
0051bd0-a37b,JetAds,47
b6_47c6c665b,GameAds,42
da748c9f-c71,GameAds,28
74-fd4_fa7da,JetAds,76
7_-a04b598-5,JetAds,52
9d4-98a91844,BrainPlus,46
5f970b6054f-,GameAds,46
3--96a0c-aaf,JetAds,62
_a886f7fcaf2,SenseAds,75
89_2d703a59_,BrainPlus,57
3_3407d2aa73,BrainPlus,71
48057_b8c_52,JetAds,44
-f81488a1251,JetAds,59
90f5aaa4fa-6,GameAds,60
3c6_dfc_373c,JetAds,30
993175b67030,GameAds,68
d136b8b7cac9,BrainPlus,39
b9371850a2d6,SenseAds,51
f-df8d11f142,BrainPlus,47
0-b517c--93f,JetAds,16
-028f-_d9b82,JetAds,55
1a21fd-bc376,JetAds,55
01516-407817,BrainPlus,53
5d035b9afc00,JetAds,60
0_a6f5c114a1,JetAds,56
da748c9f-c71,JetAds,57
2973a597c8_4,GameAds,52
89-044877863,GameAds,45
513_16ad5-3_,JetAds,43
2a62ca8ba89d,GameAds,38
6789-7c5050d,BrainPlus,35
b1c200287c8f,SenseAds,31
dfb-862927fa,SenseAds,27
23-999826a8a,BrainPlus,67
95553-83__9d,BrainPlus,84
-d650398-6c0,BrainPlus,58
-adb4d_d4-a7,JetAds,24
_498c8a10_ac,BrainPlus,57
-173-f-9d5_3,SenseAds,62
8d6bc1f0_06d,BrainPlus,24
3-4bc_b2_75-,BrainPlus,55
32707384c654,JetAds,61
18_5c6-6c_-0,GameAds,32
026205b8b_-d,GameAds,45
9b---484fa41,JetAds,58
c50ff-_6da9c,GameAds,42
6-3856560ac-,JetAds,60
-bc3b-5-8780,JetAds,62
abf-a-698ca7,JetAds,59
cd397a46-f06,SenseAds,48
865168b54c_-,BrainPlus,50
01516-407817,SenseAds,44
583941f61_bf,GameAds,29
4_547ca99c-c,GameAds,70
f_d_0_77_4f3,BrainPlus,36
fc2c_a9-d613,BrainPlus,34
_1b7fba_0d19,GameAds,85
22d86-c7d6aa,BrainPlus,43
cc8dc2cf26_b,SenseAds,54
af71159960c3,JetAds,44
_bb60c-2_f53,GameAds,51
a83c5143b2c2,JetAds,54
774a56d301_4,SenseAds,36
b_25ad0dbdaa,JetAds,57
12959aa034bd,SenseAds,47
2973a597c8_4,SenseAds,41
0c0046659008,BrainPlus,29
149-7310_38a,GameAds,50
4fb5-5-abbac,JetAds,26
42f175-7811f,GameAds,56
971c6a859114,SenseAds,58
085d96_0_0f9,SenseAds,89
d63c3816d6d3,BrainPlus,33
0c2_1a396dca,JetAds,48
2a279_51c-8-,GameAds,45
da__3ff7a-b0,GameAds,50
92d6118fb_0-,JetAds,70
2ac535f8d517,JetAds,59
7912_b989_80,GameAds,38
_498c8a10_ac,GameAds,32
-173-f-9d5_3,GameAds,37
74c10f11_826,BrainPlus,50
af261f5-6520,GameAds,52
-f81488a1251,JetAds,50
-af776803351,SenseAds,64
fb7_67885f7_,SenseAds,77
90f5aaa4fa-6,BrainPlus,54
447438_4188d,BrainPlus,54
18_5c6-6c_-0,SenseAds,27
12c-8f9811a7,JetAds,50
6-3856560ac-,GameAds,72
03a-18-540da,BrainPlus,68
0b9-a-ff9f0d,JetAds,77
1a21fd-bc376,GameAds,54
5d035b9afc00,GameAds,55
90263-52432c,JetAds,56
4d75194_a478,JetAds,35
12a7297ba_d8,SenseAds,39
_1b7fba_0d19,BrainPlus,51
b5f874-30589,BrainPlus,73
5ca1-4a98_b1,GameAds,37
a4bdb348_028,SenseAds,92
5_-c08db54bf,GameAds,66
5847264680ff,GameAds,49
_cc2d54fbcfb,GameAds,65
4_-313__c745,SenseAds,55
da5b65d_70-9,JetAds,42
98c1_f1bbd-9,BrainPlus,70
f0b3d89738c5,JetAds,34
8-aa12ca96-c,JetAds,27
b_25ad0dbdaa,GameAds,43
89-044877863,SenseAds,25
26f_-f94-1-f,SenseAds,36
1d771d_a_944,JetAds,55
4a6-cc3abb0a,SenseAds,57
0a6-61_aadb6,JetAds,58
db80963-b-b5,BrainPlus,43
cd797c4cad4-,GameAds,53
bf9d19_85_95,JetAds,69
13__6fddaf90,GameAds,23
74c10f11_826,BrainPlus,80
-f81488a1251,BrainPlus,51
46-8da2444bb,GameAds,78
19f50b0d2_d_,JetAds,32
92_087a6_d29,GameAds,73
1c8_183871_b,GameAds,65
30-1880_1b56,SenseAds,77
0b9-a-ff9f0d,GameAds,38
865168b54c_-,GameAds,81
028c2a708b_8,SenseAds,51
01516-407817,GameAds,70
5d035b9afc00,BrainPlus,75
fc2c_a9-d613,BrainPlus,65
4-c-043d_f61,JetAds,33
a7d0cf400fb0,JetAds,23
da5b65d_70-9,GameAds,73
d2-4dc_96da_,SenseAds,31
ca6acf07c09d,BrainPlus,47
8-f6125f61f9,JetAds,24
-6018fd8-_4b,GameAds,53
-58cc8d36-78,SenseAds,42
fff60-20ddb0,BrainPlus,62
fb-718b89bb2,JetAds,38
464d3d_59c7_,BrainPlus,47
a477_3a6-00b,SenseAds,43
5a64c7-6f410,SenseAds,43
_bb60c-2_f53,JetAds,61
7_039-24a8a4,SenseAds,49
-899360ad4b1,JetAds,54
202c519-a3a5,JetAds,57
95bf0fc_bb6c,JetAds,40
0c0046659008,SenseAds,49
5b80_f72fc30,SenseAds,74
88b_9288cf_-,JetAds,56
3-_dc-bbf_2_,SenseAds,48
9-ff1b04--6a,SenseAds,34
0a6-61_aadb6,JetAds,64
a33--f-c3_44,JetAds,24
f57c4-593dc9,GameAds,37
-d650398-6c0,JetAds,66
db80963-b-b5,SenseAds,48
05a_8b664248,BrainPlus,45
7f2911fa5f3_,GameAds,35
f272dbc4fc3c,BrainPlus,28
f-d4-9c1799c,BrainPlus,53
46-8da2444bb,GameAds,71
08ba9ff154_6,BrainPlus,61
46_28-963_5d,JetAds,57
8fd-9_d_-54b,SenseAds,30
026205b8b_-d,BrainPlus,47
f-df8d11f142,BrainPlus,38
1b85_fa4_4aa,BrainPlus,20
30-1880_1b56,JetAds,49
0b9-a-ff9f0d,JetAds,53
1a21fd-bc376,GameAds,52
90263-52432c,GameAds,65
4d75194_a478,BrainPlus,59
5ca1-4a98_b1,SenseAds,55
a4bdb348_028,BrainPlus,46
5847264680ff,SenseAds,53
_cc2d54fbcfb,GameAds,64
d2-4dc_96da_,SenseAds,55
7c08daf2d744,JetAds,33
6ffb-0_fb361,BrainPlus,42
0582346f-24a,SenseAds,62
202c519-a3a5,BrainPlus,39
99384-9_f09d,GameAds,55
513_16ad5-3_,SenseAds,57
971c6a859114,SenseAds,50
_2-bdd639641,BrainPlus,29
802012_20b20,JetAds,20
3526-6_-4_bb,GameAds,51
6789-7c5050d,BrainPlus,55
fa83011c8d4d,JetAds,53
4a6-cc3abb0a,GameAds,32
f57c4-593dc9,JetAds,73
_a886f7fcaf2,JetAds,57
05a_8b664248,JetAds,45
-adb4d_d4-a7,SenseAds,47
bf9d19_85_95,GameAds,38
46-8da2444bb,JetAds,40
08ba9ff154_6,GameAds,86
19f50b0d2_d_,SenseAds,58
_6794_0a75f_,GameAds,36
92_087a6_d29,JetAds,72
c50ff-_6da9c,BrainPlus,52
1c8_183871_b,GameAds,49
03a-18-540da,BrainPlus,37
_f91303566d1,BrainPlus,67
abf-a-698ca7,BrainPlus,46
01516-407817,JetAds,17
583941f61_bf,JetAds,40
_3afc06484_8,GameAds,61
a4bdb348_028,SenseAds,65
4-c-043d_f61,JetAds,68
5847264680ff,GameAds,64
a7d0cf400fb0,JetAds,48
d2-4dc_96da_,JetAds,55
8-f6125f61f9,JetAds,39
-6018fd8-_4b,SenseAds,72
7c08daf2d744,JetAds,37
9f963c439b-9,JetAds,68
44f3f50b06bf,GameAds,42
8313b833b405,GameAds,52
105-cf5c39a7,BrainPlus,35
98c1_f1bbd-9,SenseAds,56
464d3d_59c7_,JetAds,53
9b_1c5-7_927,SenseAds,51
10295d43ff--,SenseAds,60
0108906b645_,BrainPlus,51
99384-9_f09d,JetAds,30
-44_8a48cb6f,GameAds,51
b6_47c6c665b,BrainPlus,49
8c00c1__cc6_,JetAds,27
5040-f2bc4b0,SenseAds,55
f4d_-b55__77,JetAds,35
594a8_a278af,GameAds,38
a33--f-c3_44,BrainPlus,64
3--96a0c-aaf,SenseAds,46
c4887_9b9_40,BrainPlus,32
732d0-a827ba,SenseAds,54
dc3cbab6ff93,GameAds,79
68cda985cc8d,BrainPlus,53
1ddadfa6_2a6,JetAds,59
-c60-5b0b0d_,GameAds,60
46_28-963_5d,GameAds,45
90f5aaa4fa-6,JetAds,61
a6f817_3543b,SenseAds,58
3b3b5af_6a_9,JetAds,62
dd1_08c5_8f2,SenseAds,53
c50ff-_6da9c,JetAds,51
03a-18-540da,JetAds,71
_f91303566d1,GameAds,59
f_d_0_77_4f3,BrainPlus,55
_1b7fba_0d19,GameAds,47
88a23f713-96,BrainPlus,42
a7d0cf400fb0,SenseAds,44
da5b65d_70-9,GameAds,54
d2-4dc_96da_,BrainPlus,58
da9973660_-_,JetAds,44
-58cc8d36-78,GameAds,36
fb-718b89bb2,SenseAds,53
5-03-260f925,SenseAds,48
44f3f50b06bf,JetAds,59
105-cf5c39a7,JetAds,53
414d3c8d0_f3,BrainPlus,80
53_338_42d20,SenseAds,34
92738afb038a,GameAds,50
f84f9b7f7b34,BrainPlus,64
_c66bb3a-___,SenseAds,23
476355f4af53,SenseAds,41
d36014-f_824,BrainPlus,57
f2144f6b2460,BrainPlus,58
8d4b5d235470,BrainPlus,35
f0b3d89738c5,SenseAds,66
a477_3a6-00b,JetAds,51
31248636f11_,BrainPlus,62
10295d43ff--,GameAds,44
0051bd0-a37b,SenseAds,40
99384-9_f09d,JetAds,38
_683720d043_,BrainPlus,56
2973a597c8_4,GameAds,46
513_16ad5-3_,JetAds,49
10-d-c-7c-5c,SenseAds,47
c6590_5aafcd,SenseAds,34
32686858b94a,GameAds,49
fa83011c8d4d,BrainPlus,48
8-31f08cf36d,BrainPlus,50
f--f5a_3f_86,GameAds,68
7912_b989_80,SenseAds,61
af261f5-6520,BrainPlus,63
-f81488a1251,GameAds,76
-c60-5b0b0d_,SenseAds,46
19f50b0d2_d_,JetAds,11
a6f817_3543b,JetAds,50
f9b451b08c60,SenseAds,59
92_087a6_d29,BrainPlus,19
4fffdd-308bc,JetAds,45
447438_4188d,JetAds,40
6239c335b8a7,SenseAds,22
0-b517c--93f,SenseAds,55
f81304cc209d,GameAds,41
1a21fd-bc376,JetAds,58
90263-52432c,GameAds,51
a4bdb348_028,SenseAds,54
5_-c08db54bf,GameAds,55
5847264680ff,BrainPlus,63
da5b65d_70-9,JetAds,67
-6018fd8-_4b,SenseAds,44
fb-718b89bb2,GameAds,62
6ffb-0_fb361,SenseAds,70
04bbffc7322a,SenseAds,79
9f963c439b-9,BrainPlus,32
44f3f50b06bf,JetAds,53
8313b833b405,BrainPlus,75
53_338_42d20,JetAds,17
92738afb038a,GameAds,47
f84f9b7f7b34,BrainPlus,37
217cccab_235,GameAds,56
6cadc2da8af9,BrainPlus,43
553ff1002ac2,JetAds,47
a_65f31_5328,JetAds,49
_98c9-b5b277,SenseAds,49
1f8127c_8c_5,BrainPlus,39
19d2b0c0c35a,GameAds,35
60-951fc8ac7,JetAds,61
cbbfdc743571,BrainPlus,74
b4b__9754-73,GameAds,51
0417faab_7_4,SenseAds,53
7202d5f1bd61,BrainPlus,62
bc8ca_f65d2c,BrainPlus,60
a5fa5414cbff,BrainPlus,70
-899360ad4b1,JetAds,31
0d22fb6_b-4d,JetAds,48
085d96_0_0f9,SenseAds,37
d12942_09c3-,JetAds,41
-d258b13fa48,BrainPlus,59
d21bfd_20_57,JetAds,53
9d4-98a91844,GameAds,50
32686858b94a,JetAds,49
8-31f08cf36d,BrainPlus,90
-91a29162384,BrainPlus,28
c-f71699ab3_,SenseAds,45
2ac535f8d517,BrainPlus,22
-f81488a1251,SenseAds,57
7199c5239d_3,GameAds,34
_73567811f6-,GameAds,43
09-10947f8b2,JetAds,30
6af0b0c991d_,JetAds,29
0-b517c--93f,SenseAds,41
6-3856560ac-,BrainPlus,44
-c-61c13286-,GameAds,88
03a-18-540da,SenseAds,57
0b9-a-ff9f0d,BrainPlus,74
12a7297ba_d8,GameAds,29
fc2c_a9-d613,JetAds,56
88a23f713-96,GameAds,67
a7d0cf400fb0,SenseAds,40
0a29797a00c3,GameAds,47
6ffb-0_fb361,BrainPlus,38
63bc8081f0af,JetAds,61
bcbbb691918d,SenseAds,48
f84f9b7f7b34,SenseAds,39
_d0871-6435d,BrainPlus,44
1b7dc-4d7d16,GameAds,67
26a7f171982b,JetAds,53
d7a6_2d2f299,JetAds,60
c72d-dd7aa85,SenseAds,57
66c47348_-f-,SenseAds,42
_98c9-b5b277,GameAds,52
1f8127c_8c_5,JetAds,64
b4b__9754-73,SenseAds,57
-475d6a85fa2,BrainPlus,21
a9ba2f30d06b,SenseAds,61
55f_1583_5c8,JetAds,37
368003ffcb05,GameAds,84
a541_-_0c98d,GameAds,42
37613f_63ba0,GameAds,56
ff4a2625a39-,JetAds,32
_33dbb58c21d,BrainPlus,57
f0b3d89738c5,JetAds,50
a5fa5414cbff,JetAds,33
0051bd0-a37b,BrainPlus,52
da748c9f-c71,SenseAds,76
d12942_09c3-,JetAds,58
d919ccf_9b91,GameAds,59
9f23fbc5008_,BrainPlus,86
ff9d732-_8fa,JetAds,36
2ac535f8d517,BrainPlus,29
7912_b989_80,GameAds,34
-173-f-9d5_3,JetAds,51
48057_b8c_52,JetAds,78
3-f743bcf27d,JetAds,13
-f81488a1251,JetAds,35
-c60-5b0b0d_,SenseAds,66
19f50b0d2_d_,SenseAds,31
db3544-1c6d-,JetAds,67
a6f817_3543b,JetAds,73
f9b451b08c60,SenseAds,81
8fd-9_d_-54b,GameAds,67
330_a5401a49,SenseAds,28
1a21fd-bc376,JetAds,41
90263-52432c,GameAds,56
a4bdb348_028,GameAds,49
_cc2d54fbcfb,GameAds,58
0582346f-24a,SenseAds,72
98b1570b9_bf,BrainPlus,47
5-03-260f925,JetAds,51
3-2b-dfc8442,GameAds,56
44f3f50b06bf,GameAds,47
a1bfd648_689,SenseAds,22
476355f4af53,GameAds,70
553ff1002ac2,BrainPlus,66
b4b__9754-73,JetAds,60
b9cbb639b2da,JetAds,71
37613f_63ba0,JetAds,55
c583d42cb29-,BrainPlus,54
d54b32ff4360,BrainPlus,75
f1953d1f3af_,BrainPlus,46
b_32dd93795_,GameAds,51
cc8dc2cf26_b,BrainPlus,55
9b_1c5-7_927,GameAds,67
a5fa5414cbff,GameAds,56
774a56d301_4,SenseAds,37
c5866fa30a38,GameAds,58
b6_47c6c665b,BrainPlus,51
74-fd4_fa7da,GameAds,45
085d96_0_0f9,JetAds,40
0359520f8302,SenseAds,39
26f_-f94-1-f,BrainPlus,7
b1c200287c8f,GameAds,60
d63c3816d6d3,SenseAds,55
-9c078133563,JetAds,33
8-31f08cf36d,JetAds,86
594a8_a278af,JetAds,41
-adb4d_d4-a7,GameAds,45
bf9d19_85_95,SenseAds,33
74c10f11_826,JetAds,53
a6f817_3543b,SenseAds,71
_6794_0a75f_,GameAds,50
_843d_f98-93,JetAds,53
-bc3b-5-8780,SenseAds,31
abf-a-698ca7,BrainPlus,58
cd397a46-f06,SenseAds,31
5847264680ff,GameAds,53
8-f6125f61f9,JetAds,53
fb-718b89bb2,BrainPlus,58
217cccab_235,GameAds,36
f2144f6b2460,BrainPlus,55
_d0871-6435d,SenseAds,40
85761fb1-45a,JetAds,75
119f2d-4cd06,JetAds,35
c72d-dd7aa85,GameAds,28
858990bfd6a8,GameAds,45
19d2b0c0c35a,GameAds,39
a541_-_0c98d,JetAds,60
59d951256dc6,BrainPlus,65
9cd28d720261,JetAds,54
c_b_a975cf2d,SenseAds,43
b1d_af4bd685,JetAds,52
011--0dd5d5_,JetAds,30
_6f9d5ffba-3,GameAds,48
da748c9f-c71,SenseAds,57
5d67c38fbb-d,BrainPlus,56
149-7310_38a,SenseAds,84
085d96_0_0f9,SenseAds,63
b1c200287c8f,SenseAds,26
d63c3816d6d3,JetAds,39
23-999826a8a,BrainPlus,16
31fb6427c811,GameAds,35
9d4ad29786-c,JetAds,62
46_28-963_5d,BrainPlus,34
3b3b5af_6a_9,GameAds,50
7f6cb7dc4a30,GameAds,49
b7756b5_28d-,SenseAds,35
865168b54c_-,BrainPlus,7
fc2c_a9-d613,GameAds,39
5ca1-4a98_b1,SenseAds,39
4_-313__c745,BrainPlus,53
da5b65d_70-9,JetAds,62
fb-718b89bb2,SenseAds,58
9f963c439b-9,BrainPlus,55
217cccab_235,JetAds,53
d36014-f_824,JetAds,72
_d0871-6435d,JetAds,37
a_65f31_5328,GameAds,63
19d2b0c0c35a,GameAds,38
60-951fc8ac7,SenseAds,28
b4b__9754-73,JetAds,34
-475d6a85fa2,GameAds,65
_325_1d__377,BrainPlus,53
d0218c2_6213,JetAds,32
146__-8_-_ff,JetAds,49
108cd1d22230,JetAds,40
f2-30d5-11b-,BrainPlus,38
668-9255b-c_,SenseAds,25
1d9-dc_9a76a,BrainPlus,60
0051bd0-a37b,JetAds,5
7d7-4c999c4a,GameAds,26
9800ac49d5ac,GameAds,38
02--95b_51d_,JetAds,74
513_16ad5-3_,JetAds,49
a33--f-c3_44,BrainPlus,34
db80963-b-b5,JetAds,70
-adb4d_d4-a7,SenseAds,47
bf9d19_85_95,BrainPlus,28
3-f743bcf27d,SenseAds,31
af261f5-6520,BrainPlus,52
_3_bcc2b1d51,JetAds,32
08ba9ff154_6,GameAds,53
8d6bc1f0_06d,JetAds,65
2f6f14_17295,SenseAds,30
fb7_67885f7_,BrainPlus,27
90f5aaa4fa-6,SenseAds,56
3c6_dfc_373c,SenseAds,59
92_087a6_d29,JetAds,46
32707384c654,SenseAds,62
447438_4188d,GameAds,46
6af0b0c991d_,GameAds,40
0-b517c--93f,JetAds,58
_f91303566d1,BrainPlus,48
4b4f5a5f083c,BrainPlus,48
01516-407817,BrainPlus,48
4_547ca99c-c,JetAds,44
b5f874-30589,JetAds,65
5_-c08db54bf,GameAds,26
-58cc8d36-78,JetAds,30
fb-718b89bb2,GameAds,36
7c08daf2d744,GameAds,7
9f963c439b-9,BrainPlus,65
3_bda287-a8d,BrainPlus,48
92738afb038a,BrainPlus,43
f84f9b7f7b34,GameAds,47
f2144f6b2460,GameAds,52
7202d5f1bd61,BrainPlus,61
b9cbb639b2da,GameAds,57
37613f_63ba0,BrainPlus,42
b_32dd93795_,SenseAds,63
6da2c5-_0c49,JetAds,72
c7a-097-d-f5,SenseAds,47
b1d_af4bd685,BrainPlus,53
-1f38f5_8_6f,JetAds,50
7664cc461a68,SenseAds,62
d0218c2_6213,BrainPlus,66
9077-fd88f_b,SenseAds,51
1a0f22_da--7,JetAds,56
c6418d32c6-c,JetAds,42
4--bb5055a49,GameAds,23
98c8526816a1,BrainPlus,50
110_-c7b8296,BrainPlus,65
f0b3d89738c5,BrainPlus,46
660fd44a79c3,JetAds,44
0_a6f5c114a1,SenseAds,62
a83c5143b2c2,SenseAds,28
c5866fa30a38,SenseAds,76
b6_47c6c665b,JetAds,49
149-7310_38a,GameAds,47
-77-67fa-b-b,GameAds,49
0d22fb6_b-4d,JetAds,49
0359520f8302,SenseAds,70
26f_-f94-1-f,JetAds,43
d21bfd_20_57,JetAds,82
b1c200287c8f,BrainPlus,16
ba5-d64df_94,SenseAds,58
_a886f7fcaf2,BrainPlus,51
732d0-a827ba,JetAds,40
f-d4-9c1799c,GameAds,63
_3_bcc2b1d51,GameAds,52
08ba9ff154_6,GameAds,40
f7c5cf6c2122,GameAds,49
447438_4188d,JetAds,44
09-10947f8b2,GameAds,35
6239c335b8a7,GameAds,62
0-b517c--93f,JetAds,58
-c-61c13286-,BrainPlus,57
_3afc06484_8,GameAds,31
_cc2d54fbcfb,JetAds,50
da5b65d_70-9,JetAds,55
da9973660_-_,SenseAds,22
-6018fd8-_4b,JetAds,24
5-03-260f925,GameAds,41
9f963c439b-9,BrainPlus,43
bcbbb691918d,GameAds,70
a1bfd648_689,BrainPlus,50
26a7f171982b,JetAds,57
c1-8001554-_,JetAds,40
368003ffcb05,GameAds,37
c583d42cb29-,GameAds,10
9cd28d720261,SenseAds,69
c7a-097-d-f5,BrainPlus,58
108cd1d22230,SenseAds,39
0650f625c141,SenseAds,56
668-9255b-c_,SenseAds,52
0_dbb6df-669,BrainPlus,60
b6d37aa30_af,JetAds,53
4--bb5055a49,GameAds,64
847-af825-05,JetAds,67
3_22107ad7-8,JetAds,20
b515-450c52f,SenseAds,40
2c62b2401c81,SenseAds,33
1_f1a74_2214,BrainPlus,57
0051bd0-a37b,GameAds,33
8-aa12ca96-c,JetAds,41
085d96_0_0f9,SenseAds,46
1d771d_a_944,GameAds,54
b8739-8_bf34,JetAds,18
-9c078133563,GameAds,77
